len_payload,num_special_chars,has_http,num_script_tags,num_iframe_tags,num_img_tags,num_svg_tags,num_body_tags,has_javascript_protocol,has_alert,has_onerror,has_onload,has_onmouseover,has_onclick,has_eval,Label
372,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
106,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
51,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
23,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0
13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
135,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
134,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
463,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
183,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
208,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
132,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
36,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
46,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
597,54,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
181,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
65,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
43,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
120,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
43,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
312,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
42,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
41,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
361,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
43,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
74,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
60,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
472,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1116,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
60,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
162,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
104,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
73,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
146,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
110,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
63,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
275,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
59,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
917,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
33,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
46,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
51,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
41,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
962,101,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
108,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
113,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
521,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
184,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
104,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
803,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
110,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
76,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
61,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
355,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
106,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
57,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
110,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
97,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
55,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
72,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
111,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
49,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1883,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
53,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
378,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
385,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
59,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
55,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49,8,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0
53,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
149,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
106,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
111,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
507,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
111,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
48,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
69,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
75,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
137,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
107,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
761,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
66,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
46,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
95,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
41,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
78,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
33,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
46,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
105,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
80,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
60,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
99,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
102,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
58,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
63,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
69,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
191,26,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
43,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
400,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
143,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
53,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
164,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
94,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
105,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
48,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
106,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
44,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
54,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
81,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
128,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
99,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
608,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
655,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
107,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
404,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
464,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
182,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
89,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2308,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
95,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
291,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
111,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
69,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
102,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
152,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
111,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
111,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
61,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
71,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
69,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
36,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
51,8,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
81,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
103,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
400,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
32,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
95,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
31,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0
98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
48,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
497,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
45,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
53,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
117,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
52,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
57,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
50,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
162,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
54,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
55,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
53,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
36,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
97,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
32,8,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
37,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0
49,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
59,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
105,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
77,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
560,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
42,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
50,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
113,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
305,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
97,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
178,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
166,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
593,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
107,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
33,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
48,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
65,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
152,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
105,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
39,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
